year,round,event_name,country,event_date,circuit,driver_abbreviation,driver_number,constructor,grid_position,finish_position,points,dnf,status,q_position,q1_time,q2_time,q3_time,sprint_position,sprint_points
2025,2,Chinese Grand Prix,China,2025-03-23 00:00:00,Chinese Grand Prix,ALO,14,Aston Martin,13.0,17.0,0.0,1,Retired,13.0,91.719,91.688,,10.0,0.0
2025,2,Chinese Grand Prix,China,2025-03-23 00:00:00,Chinese Grand Prix,LEC,16,Ferrari,6.0,18.0,0.0,1,Disqualified,6.0,91.579,91.45,91.021,5.0,4.0
2025,2,Chinese Grand Prix,China,2025-03-23 00:00:00,Chinese Grand Prix,HAM,44,Ferrari,5.0,19.0,0.0,1,Disqualified,5.0,91.69,91.501,90.927,1.0,8.0
2025,2,Chinese Grand Prix,China,2025-03-23 00:00:00,Chinese Grand Prix,GAS,10,Alpine,16.0,20.0,0.0,1,Disqualified,16.0,91.992,,,12.0,0.0
2025,3,Japanese Grand Prix,Japan,2025-04-06 00:00:00,Japanese Grand Prix,VER,1,Red Bull Racing,1.0,1.0,25.0,0,Finished,1.0,87.943,87.502,86.983,,0.0
2025,3,Japanese Grand Prix,Japan,2025-04-06 00:00:00,Japanese Grand Prix,NOR,4,McLaren,2.0,2.0,18.0,0,Finished,2.0,87.845,87.146,86.995,,0.0
2025,3,Japanese Grand Prix,Japan,2025-04-06 00:00:00,Japanese Grand Prix,PIA,81,McLaren,3.0,3.0,15.0,0,Finished,3.0,87.687,87.507,87.027,,0.0
2025,3,Japanese Grand Prix,Japan,2025-04-06 00:00:00,Japanese Grand Prix,LEC,16,Ferrari,4.0,4.0,12.0,0,Finished,4.0,87.92,87.555,87.299,,0.0
2025,3,Japanese Grand Prix,Japan,2025-04-06 00:00:00,Japanese Grand Prix,RUS,63,Mercedes,5.0,5.0,10.0,0,Finished,5.0,87.843,87.4,87.318,,0.0
2025,3,Japanese Grand Prix,Japan,2025-04-06 00:00:00,Japanese Grand Prix,ANT,12,Mercedes,6.0,6.0,8.0,0,Finished,6.0,87.968,87.639,87.555,,0.0
2025,3,Japanese Grand Prix,Japan,2025-04-06 00:00:00,Japanese Grand Prix,HAM,44,Ferrari,8.0,7.0,6.0,0,Finished,8.0,87.942,87.61,87.61,,0.0
2025,3,Japanese Grand Prix,Japan,2025-04-06 00:00:00,Japanese Grand Prix,HAD,6,Racing Bulls,7.0,8.0,4.0,0,Finished,7.0,88.278,87.775,87.569,,0.0
2025,3,Japanese Grand Prix,Japan,2025-04-06 00:00:00,Japanese Grand Prix,ALB,23,Williams,9.0,9.0,2.0,0,Finished,9.0,88.218,87.783,87.615,,0.0
2025,3,Japanese Grand Prix,Japan,2025-04-06 00:00:00,Japanese Grand Prix,BEA,87,Haas F1 Team,10.0,10.0,1.0,0,Finished,10.0,88.228,87.711,87.867,,0.0
2025,3,Japanese Grand Prix,Japan,2025-04-06 00:00:00,Japanese Grand Prix,ALO,14,Aston Martin,12.0,11.0,0.0,0,Finished,13.0,88.337,87.897,,,0.0
2025,3,Japanese Grand Prix,Japan,2025-04-06 00:00:00,Japanese Grand Prix,TSU,22,Red Bull Racing,14.0,12.0,0.0,0,Finished,15.0,87.967,88.0,,,0.0
2025,3,Japanese Grand Prix,Japan,2025-04-06 00:00:00,Japanese Grand Prix,GAS,10,Alpine,11.0,13.0,0.0,0,Finished,11.0,88.186,87.822,,,0.0
2025,3,Japanese Grand Prix,Japan,2025-04-06 00:00:00,Japanese Grand Prix,SAI,55,Williams,15.0,14.0,0.0,0,Finished,12.0,88.209,87.836,,,0.0
2025,3,Japanese Grand Prix,Japan,2025-04-06 00:00:00,Japanese Grand Prix,DOO,7,Alpine,19.0,15.0,0.0,0,Finished,19.0,88.877,,,,0.0
2025,3,Japanese Grand Prix,Japan,2025-04-06 00:00:00,Japanese Grand Prix,HUL,27,Kick Sauber,16.0,16.0,0.0,0,Finished,16.0,88.57,,,,0.0
2025,3,Japanese Grand Prix,Japan,2025-04-06 00:00:00,Japanese Grand Prix,LAW,30,Racing Bulls,13.0,17.0,0.0,0,Finished,14.0,88.554,87.906,,,0.0
2025,3,Japanese Grand Prix,Japan,2025-04-06 00:00:00,Japanese Grand Prix,OCO,31,Haas F1 Team,18.0,18.0,0.0,0,Finished,18.0,88.696,,,,0.0
2025,3,Japanese Grand Prix,Japan,2025-04-06 00:00:00,Japanese Grand Prix,BOR,5,Kick Sauber,17.0,19.0,0.0,0,Finished,17.0,88.622,,,,0.0
2025,3,Japanese Grand Prix,Japan,2025-04-06 00:00:00,Japanese Grand Prix,STR,18,Aston Martin,20.0,20.0,0.0,0,Lapped,20.0,89.271,,,,0.0
2025,4,Bahrain Grand Prix,Bahrain,2025-04-13 00:00:00,Bahrain Grand Prix,PIA,81,McLaren,1.0,1.0,25.0,0,Finished,1.0,91.392,90.454,89.841,,0.0
2025,4,Bahrain Grand Prix,Bahrain,2025-04-13 00:00:00,Bahrain Grand Prix,RUS,63,Mercedes,3.0,2.0,18.0,0,Finished,2.0,91.494,90.664,90.009,,0.0
2025,4,Bahrain Grand Prix,Bahrain,2025-04-13 00:00:00,Bahrain Grand Prix,NOR,4,McLaren,6.0,3.0,15.0,0,Finished,6.0,91.107,90.56,90.267,,0.0
2025,4,Bahrain Grand Prix,Bahrain,2025-04-13 00:00:00,Bahrain Grand Prix,LEC,16,Ferrari,2.0,4.0,12.0,0,Finished,3.0,91.454,90.724,90.175,,0.0
2025,4,Bahrain Grand Prix,Bahrain,2025-04-13 00:00:00,Bahrain Grand Prix,HAM,44,Ferrari,9.0,5.0,10.0,0,Finished,9.0,91.219,91.009,90.772,,0.0
2025,4,Bahrain Grand Prix,Bahrain,2025-04-13 00:00:00,Bahrain Grand Prix,VER,1,Red Bull Racing,7.0,6.0,8.0,0,Finished,7.0,91.303,91.019,90.423,,0.0
2025,4,Bahrain Grand Prix,Bahrain,2025-04-13 00:00:00,Bahrain Grand Prix,GAS,10,Alpine,4.0,7.0,6.0,0,Finished,5.0,91.462,90.643,90.216,,0.0
2025,4,Bahrain Grand Prix,Bahrain,2025-04-13 00:00:00,Bahrain Grand Prix,OCO,31,Haas F1 Team,14.0,8.0,4.0,0,Finished,14.0,91.594,,,,0.0
2025,4,Bahrain Grand Prix,Bahrain,2025-04-13 00:00:00,Bahrain Grand Prix,TSU,22,Red Bull Racing,10.0,9.0,2.0,0,Finished,10.0,91.751,91.228,91.303,,0.0
2025,4,Bahrain Grand Prix,Bahrain,2025-04-13 00:00:00,Bahrain Grand Prix,BEA,87,Haas F1 Team,20.0,10.0,1.0,0,Finished,20.0,92.373,,,,0.0
2025,4,Bahrain Grand Prix,Bahrain,2025-04-13 00:00:00,Bahrain Grand Prix,ANT,12,Mercedes,5.0,11.0,0.0,0,Finished,4.0,91.415,90.716,90.213,,0.0
2025,4,Bahrain Grand Prix,Bahrain,2025-04-13 00:00:00,Bahrain Grand Prix,ALB,23,Williams,15.0,12.0,0.0,0,Finished,15.0,92.04,,,,0.0
2025,4,Bahrain Grand Prix,Bahrain,2025-04-13 00:00:00,Bahrain Grand Prix,HAD,6,Racing Bulls,12.0,13.0,0.0,0,Finished,12.0,91.591,91.271,,,0.0
2025,4,Bahrain Grand Prix,Bahrain,2025-04-13 00:00:00,Bahrain Grand Prix,DOO,7,Alpine,11.0,14.0,0.0,0,Finished,11.0,91.414,91.245,,,0.0
2025,4,Bahrain Grand Prix,Bahrain,2025-04-13 00:00:00,Bahrain Grand Prix,ALO,14,Aston Martin,13.0,15.0,0.0,0,Finished,13.0,91.634,91.886,,,0.0
2025,4,Bahrain Grand Prix,Bahrain,2025-04-13 00:00:00,Bahrain Grand Prix,LAW,30,Racing Bulls,17.0,16.0,0.0,0,Finished,17.0,92.165,,,,0.0
2025,4,Bahrain Grand Prix,Bahrain,2025-04-13 00:00:00,Bahrain Grand Prix,STR,18,Aston Martin,19.0,17.0,0.0,0,Finished,19.0,92.283,,,,0.0
2025,4,Bahrain Grand Prix,Bahrain,2025-04-13 00:00:00,Bahrain Grand Prix,BOR,5,Kick Sauber,18.0,18.0,0.0,0,Finished,18.0,92.186,,,,0.0
2025,4,Bahrain Grand Prix,Bahrain,2025-04-13 00:00:00,Bahrain Grand Prix,SAI,55,Williams,8.0,19.0,0.0,1,Retired,8.0,91.591,90.844,90.68,,0.0
2025,4,Bahrain Grand Prix,Bahrain,2025-04-13 00:00:00,Bahrain Grand Prix,HUL,27,Kick Sauber,16.0,20.0,0.0,1,Disqualified,16.0,92.067,,,,0.0
2025,5,Saudi Arabian Grand Prix,Saudi Arabia,2025-04-20 00:00:00,Saudi Arabian Grand Prix,PIA,81,McLaren,2.0,1.0,25.0,0,Finished,2.0,87.901,87.545,87.304,,0.0
2025,5,Saudi Arabian Grand Prix,Saudi Arabia,2025-04-20 00:00:00,Saudi Arabian Grand Prix,VER,1,Red Bull Racing,1.0,2.0,18.0,0,Finished,1.0,87.778,87.529,87.294,,0.0
2025,5,Saudi Arabian Grand Prix,Saudi Arabia,2025-04-20 00:00:00,Saudi Arabian Grand Prix,LEC,16,Ferrari,4.0,3.0,15.0,0,Finished,4.0,88.552,87.866,87.67,,0.0
2025,5,Saudi Arabian Grand Prix,Saudi Arabia,2025-04-20 00:00:00,Saudi Arabian Grand Prix,NOR,4,McLaren,10.0,4.0,12.0,0,Finished,10.0,87.805,87.481,,,0.0
2025,5,Saudi Arabian Grand Prix,Saudi Arabia,2025-04-20 00:00:00,Saudi Arabian Grand Prix,RUS,63,Mercedes,3.0,5.0,10.0,0,Finished,3.0,88.282,87.599,87.407,,0.0
2025,5,Saudi Arabian Grand Prix,Saudi Arabia,2025-04-20 00:00:00,Saudi Arabian Grand Prix,ANT,12,Mercedes,5.0,6.0,8.0,0,Finished,5.0,88.128,87.798,87.866,,0.0
2025,5,Saudi Arabian Grand Prix,Saudi Arabia,2025-04-20 00:00:00,Saudi Arabian Grand Prix,HAM,44,Ferrari,7.0,7.0,6.0,0,Finished,7.0,88.372,88.102,88.201,,0.0
2025,5,Saudi Arabian Grand Prix,Saudi Arabia,2025-04-20 00:00:00,Saudi Arabian Grand Prix,SAI,55,Williams,6.0,8.0,4.0,0,Finished,6.0,88.354,88.024,88.164,,0.0
2025,5,Saudi Arabian Grand Prix,Saudi Arabia,2025-04-20 00:00:00,Saudi Arabian Grand Prix,ALB,23,Williams,11.0,9.0,2.0,0,Finished,11.0,88.279,88.109,,,0.0
2025,5,Saudi Arabian Grand Prix,Saudi Arabia,2025-04-20 00:00:00,Saudi Arabian Grand Prix,HAD,6,Racing Bulls,14.0,10.0,1.0,0,Finished,14.0,88.571,88.418,,,0.0
2025,5,Saudi Arabian Grand Prix,Saudi Arabia,2025-04-20 00:00:00,Saudi Arabian Grand Prix,ALO,14,Aston Martin,13.0,11.0,0.0,0,Finished,13.0,88.548,88.303,,,0.0
2025,5,Saudi Arabian Grand Prix,Saudi Arabia,2025-04-20 00:00:00,Saudi Arabian Grand Prix,LAW,30,Racing Bulls,12.0,12.0,0.0,0,Finished,12.0,88.561,88.191,,,0.0
2025,5,Saudi Arabian Grand Prix,Saudi Arabia,2025-04-20 00:00:00,Saudi Arabian Grand Prix,BEA,87,Haas F1 Team,15.0,13.0,0.0,0,Finished,15.0,88.536,88.648,,,0.0
2025,5,Saudi Arabian Grand Prix,Saudi Arabia,2025-04-20 00:00:00,Saudi Arabian Grand Prix,OCO,31,Haas F1 Team,19.0,14.0,0.0,0,Finished,19.0,89.092,,,,0.0
2025,5,Saudi Arabian Grand Prix,Saudi Arabia,2025-04-20 00:00:00,Saudi Arabian Grand Prix,HUL,27,Kick Sauber,18.0,15.0,0.0,0,Lapped,18.0,88.782,,,,0.0
2025,5,Saudi Arabian Grand Prix,Saudi Arabia,2025-04-20 00:00:00,Saudi Arabian Grand Prix,STR,18,Aston Martin,16.0,16.0,0.0,0,Lapped,16.0,88.645,,,,0.0
2025,5,Saudi Arabian Grand Prix,Saudi Arabia,2025-04-20 00:00:00,Saudi Arabian Grand Prix,DOO,7,Alpine,17.0,17.0,0.0,0,Lapped,17.0,88.739,,,,0.0
2025,5,Saudi Arabian Grand Prix,Saudi Arabia,2025-04-20 00:00:00,Saudi Arabian Grand Prix,BOR,5,Kick Sauber,20.0,18.0,0.0,0,Lapped,20.0,89.462,,,,0.0
2025,5,Saudi Arabian Grand Prix,Saudi Arabia,2025-04-20 00:00:00,Saudi Arabian Grand Prix,TSU,22,Red Bull Racing,8.0,19.0,0.0,1,Retired,8.0,88.226,87.99,88.204,,0.0
2025,5,Saudi Arabian Grand Prix,Saudi Arabia,2025-04-20 00:00:00,Saudi Arabian Grand Prix,GAS,10,Alpine,9.0,20.0,0.0,1,Retired,9.0,88.421,88.025,88.367,,0.0
2025,6,Miami Grand Prix,United States,2025-05-04 00:00:00,Miami Grand Prix,PIA,81,McLaren,4.0,1.0,25.0,0,Finished,4.0,87.006,86.269,86.375,2.0,7.0
2025,6,Miami Grand Prix,United States,2025-05-04 00:00:00,Miami Grand Prix,NOR,4,McLaren,2.0,2.0,18.0,0,Finished,2.0,86.955,86.499,86.269,1.0,8.0
2025,6,Miami Grand Prix,United States,2025-05-04 00:00:00,Miami Grand Prix,RUS,63,Mercedes,5.0,3.0,15.0,0,Finished,5.0,87.014,86.575,86.385,4.0,5.0
2025,6,Miami Grand Prix,United States,2025-05-04 00:00:00,Miami Grand Prix,VER,1,Red Bull Racing,1.0,4.0,12.0,0,Finished,1.0,86.87,86.643,86.204,17.0,0.0
2025,6,Miami Grand Prix,United States,2025-05-04 00:00:00,Miami Grand Prix,ALB,23,Williams,7.0,5.0,10.0,0,Finished,7.0,87.042,86.855,86.682,11.0,0.0
2025,6,Miami Grand Prix,United States,2025-05-04 00:00:00,Miami Grand Prix,ANT,12,Mercedes,3.0,6.0,8.0,0,Finished,3.0,87.077,86.606,86.271,7.0,2.0
2025,6,Miami Grand Prix,United States,2025-05-04 00:00:00,Miami Grand Prix,LEC,16,Ferrari,8.0,7.0,6.0,0,Finished,8.0,87.417,86.948,86.754,20.0,0.0
2025,6,Miami Grand Prix,United States,2025-05-04 00:00:00,Miami Grand Prix,HAM,44,Ferrari,12.0,8.0,4.0,0,Finished,12.0,87.279,87.006,,3.0,6.0
2025,6,Miami Grand Prix,United States,2025-05-04 00:00:00,Miami Grand Prix,SAI,55,Williams,6.0,9.0,2.0,0,Finished,6.0,87.098,86.847,86.569,19.0,0.0
2025,6,Miami Grand Prix,United States,2025-05-04 00:00:00,Miami Grand Prix,TSU,22,Red Bull Racing,10.0,10.0,1.0,0,Finished,10.0,87.298,86.959,86.943,6.0,3.0
2025,6,Miami Grand Prix,United States,2025-05-04 00:00:00,Miami Grand Prix,HAD,6,Racing Bulls,11.0,11.0,0.0,0,Finished,11.0,87.301,86.987,,10.0,0.0
2025,6,Miami Grand Prix,United States,2025-05-04 00:00:00,Miami Grand Prix,OCO,31,Haas F1 Team,9.0,12.0,0.0,0,Finished,9.0,87.45,86.967,86.824,12.0,0.0
2025,6,Miami Grand Prix,United States,2025-05-04 00:00:00,Miami Grand Prix,GAS,10,Alpine,20.0,13.0,0.0,0,Finished,18.0,87.71,,,8.0,1.0
2025,6,Miami Grand Prix,United States,2025-05-04 00:00:00,Miami Grand Prix,HUL,27,Kick Sauber,16.0,14.0,0.0,0,Lapped,16.0,87.473,,,9.0,0.0
2025,6,Miami Grand Prix,United States,2025-05-04 00:00:00,Miami Grand Prix,ALO,14,Aston Martin,17.0,15.0,0.0,0,Lapped,17.0,87.604,,,18.0,0.0
2025,6,Miami Grand Prix,United States,2025-05-04 00:00:00,Miami Grand Prix,STR,18,Aston Martin,18.0,16.0,0.0,0,Lapped,19.0,87.83,,,5.0,4.0
2025,6,Miami Grand Prix,United States,2025-05-04 00:00:00,Miami Grand Prix,LAW,30,Racing Bulls,15.0,17.0,0.0,1,Retired,15.0,87.444,87.363,,13.0,0.0
2025,6,Miami Grand Prix,United States,2025-05-04 00:00:00,Miami Grand Prix,BOR,5,Kick Sauber,13.0,18.0,0.0,1,Retired,13.0,87.343,87.151,,15.0,0.0
2025,6,Miami Grand Prix,United States,2025-05-04 00:00:00,Miami Grand Prix,BEA,87,Haas F1 Team,19.0,19.0,0.0,1,Retired,20.0,87.999,,,14.0,0.0
2025,6,Miami Grand Prix,United States,2025-05-04 00:00:00,Miami Grand Prix,DOO,7,Alpine,14.0,20.0,0.0,1,Retired,14.0,87.422,87.186,,16.0,0.0
2025,7,Emilia Romagna Grand Prix,Italy,2025-05-18 00:00:00,Emilia Romagna Grand Prix,VER,1,Red Bull Racing,2.0,1.0,25.0,0,Finished,2.0,75.175,75.394,74.704,,0.0
2025,7,Emilia Romagna Grand Prix,Italy,2025-05-18 00:00:00,Emilia Romagna Grand Prix,NOR,4,McLaren,4.0,2.0,18.0,0,Finished,4.0,75.894,75.261,74.962,,0.0
2025,7,Emilia Romagna Grand Prix,Italy,2025-05-18 00:00:00,Emilia Romagna Grand Prix,PIA,81,McLaren,1.0,3.0,15.0,0,Finished,1.0,75.5,75.214,74.67,,0.0
2025,7,Emilia Romagna Grand Prix,Italy,2025-05-18 00:00:00,Emilia Romagna Grand Prix,HAM,44,Ferrari,12.0,4.0,12.0,0,Finished,12.0,76.163,75.765,,,0.0
2025,7,Emilia Romagna Grand Prix,Italy,2025-05-18 00:00:00,Emilia Romagna Grand Prix,ALB,23,Williams,7.0,5.0,10.0,0,Finished,7.0,76.123,75.521,75.473,,0.0
2025,7,Emilia Romagna Grand Prix,Italy,2025-05-18 00:00:00,Emilia Romagna Grand Prix,LEC,16,Ferrari,11.0,6.0,8.0,0,Finished,11.0,76.108,75.604,,,0.0
2025,7,Emilia Romagna Grand Prix,Italy,2025-05-18 00:00:00,Emilia Romagna Grand Prix,RUS,63,Mercedes,3.0,7.0,6.0,0,Finished,3.0,75.852,75.334,74.807,,0.0
2025,7,Emilia Romagna Grand Prix,Italy,2025-05-18 00:00:00,Emilia Romagna Grand Prix,SAI,55,Williams,6.0,8.0,4.0,0,Finished,6.0,75.987,75.198,75.432,,0.0
2025,7,Emilia Romagna Grand Prix,Italy,2025-05-18 00:00:00,Emilia Romagna Grand Prix,HAD,6,Racing Bulls,9.0,9.0,2.0,0,Finished,9.0,76.253,75.51,75.746,,0.0
2025,7,Emilia Romagna Grand Prix,Italy,2025-05-18 00:00:00,Emilia Romagna Grand Prix,TSU,22,Red Bull Racing,20.0,10.0,1.0,0,Finished,20.0,,,,,0.0
2025,7,Emilia Romagna Grand Prix,Italy,2025-05-18 00:00:00,Emilia Romagna Grand Prix,ALO,14,Aston Martin,5.0,11.0,0.0,0,Finished,5.0,75.695,75.442,75.431,,0.0
2025,7,Emilia Romagna Grand Prix,Italy,2025-05-18 00:00:00,Emilia Romagna Grand Prix,HUL,27,Kick Sauber,17.0,12.0,0.0,0,Finished,17.0,76.518,,,,0.0
2025,7,Emilia Romagna Grand Prix,Italy,2025-05-18 00:00:00,Emilia Romagna Grand Prix,GAS,10,Alpine,10.0,13.0,0.0,0,Finished,10.0,75.937,75.505,75.787,,0.0
2025,7,Emilia Romagna Grand Prix,Italy,2025-05-18 00:00:00,Emilia Romagna Grand Prix,LAW,30,Racing Bulls,15.0,14.0,0.0,0,Finished,16.0,76.379,,,,0.0
2025,7,Emilia Romagna Grand Prix,Italy,2025-05-18 00:00:00,Emilia Romagna Grand Prix,STR,18,Aston Martin,8.0,15.0,0.0,0,Finished,8.0,75.817,75.497,75.581,,0.0
2025,7,Emilia Romagna Grand Prix,Italy,2025-05-18 00:00:00,Emilia Romagna Grand Prix,COL,43,Alpine,16.0,16.0,0.0,0,Finished,15.0,76.256,,,,0.0
2025,7,Emilia Romagna Grand Prix,Italy,2025-05-18 00:00:00,Emilia Romagna Grand Prix,BEA,87,Haas F1 Team,19.0,17.0,0.0,0,Finished,19.0,76.918,,,,0.0
2025,7,Emilia Romagna Grand Prix,Italy,2025-05-18 00:00:00,Emilia Romagna Grand Prix,BOR,5,Kick Sauber,14.0,18.0,0.0,0,Finished,14.0,76.34,76.26,,,0.0
2025,7,Emilia Romagna Grand Prix,Italy,2025-05-18 00:00:00,Emilia Romagna Grand Prix,ANT,12,Mercedes,13.0,19.0,0.0,1,Retired,13.0,75.943,75.772,,,0.0
2025,7,Emilia Romagna Grand Prix,Italy,2025-05-18 00:00:00,Emilia Romagna Grand Prix,OCO,31,Haas F1 Team,18.0,20.0,0.0,1,Retired,18.0,76.613,,,,0.0
2025,8,Monaco Grand Prix,Monaco,2025-05-25 00:00:00,Monaco Grand Prix,NOR,4,McLaren,1.0,1.0,25.0,0,Finished,1.0,71.285,70.57,69.954,,0.0
2025,8,Monaco Grand Prix,Monaco,2025-05-25 00:00:00,Monaco Grand Prix,LEC,16,Ferrari,2.0,2.0,18.0,0,Finished,2.0,71.229,70.581,70.063,,0.0
2025,8,Monaco Grand Prix,Monaco,2025-05-25 00:00:00,Monaco Grand Prix,PIA,81,McLaren,3.0,3.0,15.0,0,Finished,3.0,71.308,70.858,70.129,,0.0
2025,8,Monaco Grand Prix,Monaco,2025-05-25 00:00:00,Monaco Grand Prix,VER,1,Red Bull Racing,4.0,4.0,12.0,0,Finished,5.0,71.431,70.875,70.669,,0.0
2025,8,Monaco Grand Prix,Monaco,2025-05-25 00:00:00,Monaco Grand Prix,HAM,44,Ferrari,7.0,5.0,10.0,0,Finished,4.0,71.575,70.883,70.382,,0.0
2025,8,Monaco Grand Prix,Monaco,2025-05-25 00:00:00,Monaco Grand Prix,HAD,6,Racing Bulls,5.0,6.0,8.0,0,Lapped,6.0,71.811,71.04,70.923,,0.0
2025,8,Monaco Grand Prix,Monaco,2025-05-25 00:00:00,Monaco Grand Prix,OCO,31,Haas F1 Team,8.0,7.0,6.0,0,Lapped,8.0,71.839,71.262,70.942,,0.0
2025,8,Monaco Grand Prix,Monaco,2025-05-25 00:00:00,Monaco Grand Prix,LAW,30,Racing Bulls,9.0,8.0,4.0,0,Lapped,9.0,71.818,71.25,71.129,,0.0
2025,8,Monaco Grand Prix,Monaco,2025-05-25 00:00:00,Monaco Grand Prix,ALB,23,Williams,10.0,9.0,2.0,0,Lapped,10.0,71.629,70.732,71.213,,0.0
2025,8,Monaco Grand Prix,Monaco,2025-05-25 00:00:00,Monaco Grand Prix,SAI,55,Williams,11.0,10.0,1.0,0,Lapped,11.0,71.707,71.362,,,0.0
2025,8,Monaco Grand Prix,Monaco,2025-05-25 00:00:00,Monaco Grand Prix,RUS,63,Mercedes,14.0,11.0,0.0,0,Lapped,14.0,71.507,,,,0.0
2025,8,Monaco Grand Prix,Monaco,2025-05-25 00:00:00,Monaco Grand Prix,BEA,87,Haas F1 Team,20.0,12.0,0.0,0,Lapped,17.0,71.979,,,,0.0
2025,8,Monaco Grand Prix,Monaco,2025-05-25 00:00:00,Monaco Grand Prix,COL,43,Alpine,18.0,13.0,0.0,0,Lapped,20.0,72.597,,,,0.0
2025,8,Monaco Grand Prix,Monaco,2025-05-25 00:00:00,Monaco Grand Prix,BOR,5,Kick Sauber,16.0,14.0,0.0,0,Lapped,16.0,71.902,,,,0.0
2025,8,Monaco Grand Prix,Monaco,2025-05-25 00:00:00,Monaco Grand Prix,STR,18,Aston Martin,19.0,15.0,0.0,0,Lapped,19.0,72.563,,,,0.0
2025,8,Monaco Grand Prix,Monaco,2025-05-25 00:00:00,Monaco Grand Prix,HUL,27,Kick Sauber,13.0,16.0,0.0,0,Lapped,13.0,71.871,71.596,,,0.0
2025,8,Monaco Grand Prix,Monaco,2025-05-25 00:00:00,Monaco Grand Prix,TSU,22,Red Bull Racing,12.0,17.0,0.0,0,Lapped,12.0,71.8,71.415,,,0.0
2025,8,Monaco Grand Prix,Monaco,2025-05-25 00:00:00,Monaco Grand Prix,ANT,12,Mercedes,15.0,18.0,0.0,0,Lapped,15.0,71.88,,,,0.0
2025,8,Monaco Grand Prix,Monaco,2025-05-25 00:00:00,Monaco Grand Prix,ALO,14,Aston Martin,6.0,19.0,0.0,1,Retired,7.0,71.674,71.182,70.924,,0.0
2025,8,Monaco Grand Prix,Monaco,2025-05-25 00:00:00,Monaco Grand Prix,GAS,10,Alpine,17.0,20.0,0.0,1,Retired,18.0,71.994,,,,0.0
2025,9,Spanish Grand Prix,Spain,2025-06-01 00:00:00,Spanish Grand Prix,PIA,81,McLaren,1.0,1.0,25.0,0,Finished,1.0,72.551,71.998,71.546,,0.0
2025,9,Spanish Grand Prix,Spain,2025-06-01 00:00:00,Spanish Grand Prix,NOR,4,McLaren,2.0,2.0,18.0,0,Finished,2.0,72.799,72.056,71.755,,0.0
2025,9,Spanish Grand Prix,Spain,2025-06-01 00:00:00,Spanish Grand Prix,LEC,16,Ferrari,7.0,3.0,15.0,0,Finished,7.0,73.014,72.495,72.131,,0.0
2025,9,Spanish Grand Prix,Spain,2025-06-01 00:00:00,Spanish Grand Prix,RUS,63,Mercedes,4.0,4.0,12.0,0,Finished,4.0,72.806,72.407,71.848,,0.0
2025,9,Spanish Grand Prix,Spain,2025-06-01 00:00:00,Spanish Grand Prix,HUL,27,Kick Sauber,15.0,5.0,10.0,0,Finished,16.0,73.19,,,,0.0
2025,9,Spanish Grand Prix,Spain,2025-06-01 00:00:00,Spanish Grand Prix,HAM,44,Ferrari,5.0,6.0,8.0,0,Finished,5.0,73.058,72.447,72.045,,0.0
2025,9,Spanish Grand Prix,Spain,2025-06-01 00:00:00,Spanish Grand Prix,HAD,6,Racing Bulls,9.0,7.0,6.0,0,Finished,9.0,73.139,72.461,72.252,,0.0
2025,9,Spanish Grand Prix,Spain,2025-06-01 00:00:00,Spanish Grand Prix,GAS,10,Alpine,8.0,8.0,4.0,0,Finished,8.0,73.081,72.611,72.199,,0.0
2025,9,Spanish Grand Prix,Spain,2025-06-01 00:00:00,Spanish Grand Prix,ALO,14,Aston Martin,10.0,9.0,2.0,0,Finished,10.0,73.102,72.523,72.284,,0.0
2025,9,Spanish Grand Prix,Spain,2025-06-01 00:00:00,Spanish Grand Prix,VER,1,Red Bull Racing,3.0,10.0,1.0,0,Finished,3.0,72.798,72.358,71.848,,0.0
2025,9,Spanish Grand Prix,Spain,2025-06-01 00:00:00,Spanish Grand Prix,LAW,30,Racing Bulls,13.0,11.0,0.0,0,Finished,13.0,73.039,72.763,,,0.0
2025,9,Spanish Grand Prix,Spain,2025-06-01 00:00:00,Spanish Grand Prix,BOR,5,Kick Sauber,12.0,12.0,0.0,0,Finished,12.0,73.045,72.756,,,0.0
2025,9,Spanish Grand Prix,Spain,2025-06-01 00:00:00,Spanish Grand Prix,TSU,22,Red Bull Racing,19.0,13.0,0.0,0,Finished,20.0,73.385,,,,0.0
2025,9,Spanish Grand Prix,Spain,2025-06-01 00:00:00,Spanish Grand Prix,SAI,55,Williams,17.0,14.0,0.0,0,Finished,18.0,73.203,,,,0.0
2025,9,Spanish Grand Prix,Spain,2025-06-01 00:00:00,Spanish Grand Prix,COL,43,Alpine,18.0,15.0,0.0,0,Finished,19.0,73.334,,,,0.0
2025,9,Spanish Grand Prix,Spain,2025-06-01 00:00:00,Spanish Grand Prix,OCO,31,Haas F1 Team,16.0,16.0,0.0,0,Finished,17.0,73.201,,,,0.0
2025,9,Spanish Grand Prix,Spain,2025-06-01 00:00:00,Spanish Grand Prix,BEA,87,Haas F1 Team,14.0,17.0,0.0,0,Finished,15.0,73.074,73.315,,,0.0
2025,9,Spanish Grand Prix,Spain,2025-06-01 00:00:00,Spanish Grand Prix,ANT,12,Mercedes,6.0,18.0,0.0,1,Retired,6.0,72.815,72.585,72.111,,0.0
2025,9,Spanish Grand Prix,Spain,2025-06-01 00:00:00,Spanish Grand Prix,ALB,23,Williams,11.0,19.0,0.0,1,Retired,11.0,73.044,72.641,,,0.0
